Frame_Index,Width
650998,122.1457214
650999,122.1457214
651000,122.1457214
651001,122.1457214
651002,122.1457214
651003,122.1457214
651004,122.1457214
651005,122.1457214
651006,122.1457214
651007,122.1457214
651008,122.1457214
651009,122.1457214
651010,122.1457214
651011,122.1457214
651012,122.1457214
651013,122.1457214
651014,122.1457214
651015,122.1457214
651016,122.1457214
651017,122.1457214
651018,122.1457214
651019,122.1457214
651020,122.1457214
651021,122.1457214
651022,122.1457214
651023,122.1457214
651024,122.1457214
651025,122.1457214
651026,122.1457214
651027,122.1457214
651028,122.1457214
651029,122.1457214
651030,122.1457214
651031,122.1457214
651032,122.1457214
651033,122.1457214
651034,122.1457214
651035,122.1457214
651036,122.1457214
651037,122.1457214
651038,122.1457214
651039,122.1457214
651040,122.1457214
651041,122.1457214
651042,122.1457214
651043,122.1457214
651044,122.1457214
651045,122.1457214
651046,122.1457214
651047,122.1457214
651048,122.1457214
651049,122.1457214
651050,122.1457214
651051,122.1457214
651052,122.1457214
651053,122.1457214
651054,122.1457214
651055,122.1457214
651056,122.1457214
651057,122.1457214
651058,122.1457214
651059,122.1457214
651060,122.1457214
651061,122.1457214
651062,122.1457214
651063,122.1457214
651064,122.1457214
651065,122.1457214
651066,122.1457214
651067,122.1457214
651068,122.1457214
651069,122.1457214
651070,122.1457214
651071,122.1457214
651072,122.1457214
651073,122.1457214
651074,122.1457214
651075,122.1457214
651076,122.1457214
651077,122.1457214
651078,122.1457214
651079,122.1457214
651080,122.1457214
651081,122.1457214
651082,122.1457214
651083,122.1457214
651084,122.1457214
651085,122.1457214
651086,122.1457214
651087,122.1457214
651088,122.1457214
651089,122.1457214
651090,122.1457214
651091,122.1457214
651092,122.1457214
651093,122.1457214
651094,122.1457214
651095,122.1457214
651096,122.1457214
651097,122.1457214
651098,122.1457214
651099,122.1457214
651100,122.1457214
651101,122.1457214
651102,122.1457214
651103,122.1457214
651104,122.1457214
651105,122.1457214
651106,122.1457214
651107,122.1457214
651108,122.1457214
651109,122.1457214
651110,122.1457214
651111,122.1457214
651112,122.1457214
651113,122.1457214
651114,122.1457214
651115,122.1457214
651116,122.1457214
651117,122.1457214
651118,122.1457214
651119,122.1457214
651120,122.1457214
651121,122.1457214
651122,122.1457214
651123,122.1457214
651124,122.1457214
651125,122.1457214
651126,122.1457214
651127,122.1457214
651128,122.1457214
651129,122.1457214
651130,122.1457214
651131,122.1457214
651132,122.1457214
651133,122.1457214
651134,122.1457214
651135,122.1457214
651136,122.1457214
651137,122.1457214
651138,122.1457214
651139,122.1457214
651140,122.1457214
651141,122.1457214
651142,122.1457214
651143,122.1457214
651144,122.1457214
651145,122.1457214
651146,122.1457214
651147,122.1457214
651148,122.1457214
651149,122.1457214
651150,122.1457214
651151,122.1457214
651152,122.1457214
651153,122.1457214
651154,122.1457214
651155,122.1457214
651156,122.1457214
651157,122.1457214
651158,122.1457214
651159,122.1457214
651160,122.1457214
651161,122.1457214
651162,122.1457214
651163,122.1457214
651164,122.1457214
651165,122.1457214
651166,122.1457214
651167,122.1457214
651168,122.1457214
651169,122.1457214
651170,122.1457214
651171,122.1457214
651172,122.1457214
651173,122.1457214
651174,122.1457214
651175,122.1457214
651176,122.1457214
651177,122.1457214
651178,122.1457214
651179,122.1457214
651180,122.1457214
651181,122.1457214
651182,122.1457214
651183,122.1457214
651184,122.1457214
651185,122.1457214
651186,122.1457214
651187,122.1457214
651188,122.1457214
651189,122.1457214
651190,122.1457214
651191,122.1457214
651192,122.1457214
651193,122.1457214
651194,122.1457214
651195,122.1457214
651196,122.1457214
651197,122.1457214
651198,122.1457214
651199,122.1457214
651200,122.1457214
651201,122.1457214
651202,122.1457214
651203,122.1457214
651204,122.1457214
651205,122.1457214
651206,122.1457214
651207,122.1457214
651208,122.1457214
651209,122.1457214
651210,122.1457214
651211,122.1457214
651212,122.1457214
651213,122.1457214
651214,122.1457214
651215,122.1457214
651216,122.1457214
651217,122.1457214
651218,122.1457214
651219,122.1457214
651220,122.1457214
651221,122.1457214
651222,122.1457214
651223,122.1457214
651224,122.1457214
651225,122.1457214
651226,122.1457214
651227,122.1457214
651228,122.1457214
651229,122.1457214
651230,122.1457214
651231,122.1457214
651232,122.1457214
651233,122.1457214
651234,122.1457214
651235,122.1457214
651236,122.1457214
651237,122.1457214
651238,122.1457214
651239,122.1457214
651240,122.1457214
651241,122.1457214
651242,122.1457214
651243,122.1457214
651244,122.1457214
651245,122.1457214
651246,122.1457214
651247,122.1457214
651248,122.1457214
651249,122.1457214
651250,122.1457214
651251,122.1457214
651252,122.1457214
651253,122.1457214
651254,122.1457214
651255,122.1457214
651256,122.1457214
651257,122.1457214
651258,122.1457214
651259,122.1457214
651260,122.1457214
651261,122.1457214
651262,122.1457214
651263,122.1457214
651264,122.1457214
651265,122.1457214
651266,122.1457214
651267,122.1457214
651268,122.1457214
651269,122.1457214
651270,122.1457214
651271,122.1457214
651272,122.1457214
651273,122.1457214
651274,122.1457214
651275,122.1457214
651276,122.1457214
651277,122.1457214
651278,122.1457214
651279,122.1457214
651280,122.1457214
651281,122.1457214
651282,122.1457214
651283,122.1457214
651284,122.1457214
651336,61.02567673
651337,61.02567673
651338,61.02567673
651339,61.02567673
651340,61.02567673
651341,61.02567673
651342,61.02567673
651343,61.02567673
651344,61.02567673
651345,61.02567673
651346,61.02567673
651347,61.02567673
651348,61.02567673
651349,61.02567673
651350,61.02567673
651351,61.02567673
651352,61.02567673
651353,61.02567673
651354,61.02567673
651355,61.02567673
651356,61.02567673
651357,61.02567673
651358,61.02567673
651359,61.02567673
651360,61.02567673
651361,61.02567673
651362,61.02567673
651363,61.02567673
651364,61.02567673
651365,61.02567673
651366,61.02567673
651367,61.02567673
651368,61.02567673
651369,61.02567673
651370,61.02567673
651371,61.02567673
651372,61.02567673
651373,61.02567673
651374,61.02567673
651375,61.02567673
651376,61.02567673
651377,61.02567673
651378,61.02567673
651379,61.02567673
651380,61.02567673
651381,61.02567673
651382,61.02567673
651383,61.02567673
651384,61.02567673
651385,61.02567673
651386,61.02567673
651387,61.02567673
651388,61.02567673
651437,68.52367401
651438,68.52367401
651439,68.52367401
651440,68.52367401
651441,68.52367401
651442,68.52367401
651443,68.52367401
651444,68.52367401
651445,68.52367401
651446,68.52367401
651447,68.52367401
651448,68.52367401
651449,68.52367401
651450,68.52367401
651451,68.52367401
651452,68.52367401
651453,68.52367401
651454,68.52367401
651455,68.52367401
651456,68.52367401
651457,68.52367401
651458,68.52367401
651459,68.52367401
651460,68.52367401
651461,68.52367401
651462,68.52367401
651463,68.52367401
651464,68.52367401
651465,68.52367401
651466,68.52367401
651467,68.52367401
651468,68.52367401
651469,68.52367401
651470,68.52367401
651471,68.52367401
651472,68.52367401
651473,68.52367401
651474,68.52367401
651476,68.52367401
651478,68.52367401
651480,68.52367401
651481,68.52367401
651482,68.52367401
651483,68.52367401
651485,68.52367401
651486,68.52367401
651487,68.52367401
651488,68.52367401
651489,68.52367401
651545,118.85112
651546,118.85112
651547,118.85112
651548,118.85112
651549,118.85112
651550,118.85112
651551,118.85112
651552,118.85112
651553,118.85112
651554,118.85112
651555,118.85112
651556,118.85112
651557,118.85112
651558,118.85112
651559,118.85112
651560,118.85112
651561,118.85112
651562,118.85112
651563,118.85112
651564,118.85112
651565,118.85112
651566,118.85112
651567,118.85112
651568,118.85112
651569,118.85112
651570,118.85112
651571,118.85112
651572,118.85112
651573,118.85112
651574,118.85112
651575,118.85112
651576,118.85112
651577,118.85112
651578,118.85112
651579,118.85112
651580,118.85112
651581,118.85112
651582,118.85112
651583,118.85112
651584,118.85112
651585,118.85112
651586,118.85112
651587,118.85112
651588,118.85112
651589,118.85112
651590,118.85112
651591,118.85112
651592,118.85112
651593,118.85112
651594,118.85112
651595,118.85112
651596,118.85112
651597,118.85112
651598,118.85112
651599,118.85112
651600,118.85112
651601,118.85112
651602,118.85112
651603,118.85112
651604,118.85112
651605,118.85112
651606,118.85112
651607,118.85112
651608,118.85112
651609,118.85112
651610,118.85112
651611,118.85112
651612,118.85112
651613,118.85112
651614,118.85112
651615,118.85112
651616,118.85112
651617,118.85112
651618,118.85112
651619,118.85112
651620,118.85112
651621,118.85112
651622,118.85112
651623,118.85112
651624,118.85112
651625,118.85112
651626,118.85112
651627,118.85112
651628,118.85112
651629,118.85112
651630,118.85112
651631,118.85112
651681,118.7364883
651682,118.7364883
651683,118.7364883
651684,118.7364883
651685,118.7364883
651686,118.7364883
651687,118.7364883
651688,118.7364883
651689,118.7364883
651690,118.7364883
651691,118.7364883
651692,118.7364883
651693,118.7364883
651694,118.7364883
651695,118.7364883
651696,118.7364883
651697,118.7364883
651698,118.7364883
651699,118.7364883
651700,118.7364883
651701,118.7364883
651702,118.7364883
651703,118.7364883
651704,118.7364883
651705,118.7364883
651706,118.7364883
651707,118.7364883
651708,118.7364883
651709,118.7364883
651710,118.7364883
651711,118.7364883
651712,118.7364883
651713,118.7364883
651714,118.7364883
651715,118.7364883
651716,118.7364883
651717,118.7364883
651718,118.7364883
651719,118.7364883
651720,118.7364883
651721,118.7364883
651722,118.7364883
651723,118.7364883
651724,118.7364883
651725,118.7364883
651726,118.7364883
651727,118.7364883
651728,118.7364883
651729,118.7364883
651730,118.7364883
651731,118.7364883
651732,118.7364883
651733,118.7364883
651734,118.7364883
651735,118.7364883
651736,118.7364883
651737,118.7364883
651738,118.7364883
651739,118.7364883
651740,118.7364883
651741,118.7364883
651742,118.7364883
651743,118.7364883
651744,118.7364883
651745,118.7364883
651746,118.7364883
651747,118.7364883
651748,118.7364883
651749,118.7364883
651750,118.7364883
651751,118.7364883
651752,118.7364883
651753,118.7364883
651754,118.7364883
651755,118.7364883
651756,118.7364883
651757,118.7364883
651758,118.7364883
651759,118.7364883
651760,118.7364883
651761,118.7364883
651762,118.7364883
651763,118.7364883
651764,118.7364883
651765,118.7364883
651766,118.7364883
651767,118.7364883
651824,159.7499695
651825,159.7499695
651826,159.7499695
651827,159.7499695
651828,159.7499695
651829,159.7499695
651830,159.7499695
651831,159.7499695
651832,159.7499695
651833,159.7499695
651834,159.7499695
651835,159.7499695
651836,159.7499695
651837,159.7499695
651838,159.7499695
651839,159.7499695
651840,159.7499695
651841,159.7499695
651842,159.7499695
651843,159.7499695
651844,159.7499695
651845,159.7499695
651846,159.7499695
651847,159.7499695
651848,159.7499695
651849,159.7499695
651850,159.7499695
651851,159.7499695
651852,159.7499695
651853,159.7499695
651854,159.7499695
651855,159.7499695
651856,159.7499695
651857,159.7499695
651858,159.7499695
651859,159.7499695
651860,159.7499695
651861,159.7499695
651862,159.7499695
651863,159.7499695
651864,159.7499695
651865,159.7499695
651866,159.7499695
651867,159.7499695
651868,159.7499695
651869,159.7499695
651870,159.7499695
651871,159.7499695
651872,159.7499695
651873,159.7499695
651874,159.7499695
651875,159.7499695
651876,159.7499695
651877,159.7499695
651878,159.7499695
651879,159.7499695
651880,159.7499695
651881,159.7499695
651882,159.7499695
651883,159.7499695
651884,159.7499695
651885,159.7499695
651886,159.7499695
651887,159.7499695
651888,159.7499695
651889,159.7499695
651890,159.7499695
651891,159.7499695
651892,159.7499695
651893,159.7499695
651894,159.7499695
651895,159.7499695
651896,159.7499695
651897,159.7499695
651898,159.7499695
651899,159.7499695
651900,159.7499695
651901,159.7499695
651902,159.7499695
651903,159.7499695
651904,159.7499695
651905,159.7499695
651906,159.7499695
651907,159.7499695
651908,159.7499695
651909,159.7499695
651910,159.7499695
651911,159.7499695
651913,159.7499695
651914,159.7499695
651915,159.7499695
651916,159.7499695
651917,159.7499695
651918,159.7499695
651919,159.7499695
651920,159.7499695
651921,159.7499695
651922,159.7499695
651923,159.7499695
651924,159.7499695
651925,159.7499695
651926,159.7499695
651927,159.7499695
651928,159.7499695
651929,159.7499695
651930,159.7499695
651931,159.7499695
651932,159.7499695
651933,159.7499695
651934,159.7499695
651936,159.7499695
651937,159.7499695
651938,159.7499695
651939,159.7499695
651940,159.7499695
651941,159.7499695
651942,159.7499695
651943,159.7499695
651944,159.7499695
651945,159.7499695
651946,159.7499695
651947,159.7499695
651948,159.7499695
651949,159.7499695
651950,159.7499695
651951,159.7499695
651952,159.7499695
651953,159.7499695
651954,159.7499695
651955,159.7499695
651956,159.7499695
651957,159.7499695
651958,159.7499695
651960,159.7499695
651961,159.7499695
651962,159.7499695
651963,159.7499695
651964,159.7499695
651965,159.7499695
651966,159.7499695
651967,159.7499695
651968,159.7499695
651969,159.7499695
651970,159.7499695
651971,159.7499695
651972,159.7499695
651973,159.7499695
651974,159.7499695
651975,159.7499695
651976,159.7499695
651977,159.7499695
651978,159.7499695
651979,159.7499695
651980,159.7499695
651981,159.7499695
651982,159.7499695
651983,159.7499695
651984,159.7499695
651985,159.7499695
651986,159.7499695
651987,159.7499695
651988,159.7499695
651989,159.7499695
651990,159.7499695
651991,159.7499695
651992,159.7499695
651993,159.7499695
651994,159.7499695
651995,159.7499695
651996,159.7499695
651997,159.7499695
651998,159.7499695
651999,159.7499695
652000,159.7499695
652002,159.7499695
652003,159.7499695
652004,159.7499695
652005,159.7499695
652006,159.7499695
652007,159.7499695
652008,159.7499695
652009,159.7499695
652010,159.7499695
652011,159.7499695
652012,159.7499695
652013,159.7499695
652014,159.7499695
652015,159.7499695
652016,159.7499695
652017,159.7499695
652018,159.7499695
652019,159.7499695
652020,159.7499695
652021,159.7499695
652022,159.7499695
652023,159.7499695
652024,159.7499695
652025,159.7499695
652026,159.7499695
652027,159.7499695
652028,159.7499695
652029,159.7499695
652030,159.7499695
652031,159.7499695
652032,159.7499695
652033,159.7499695
652034,159.7499695
652035,159.7499695
652036,159.7499695
652037,159.7499695
652038,159.7499695
652039,159.7499695
652040,159.7499695
652041,159.7499695
652042,159.7499695
652043,159.7499695
652044,159.7499695
652045,159.7499695
652094,153.7604523
652095,153.7604523
652096,153.7604523
652097,153.7604523
652098,153.7604523
652099,153.7604523
652100,153.7604523
652101,153.7604523
652102,153.7604523
652103,153.7604523
652104,153.7604523
652105,153.7604523
652106,153.7604523
652107,153.7604523
652108,153.7604523
652109,153.7604523
652110,153.7604523
652111,153.7604523
652112,153.7604523
652113,153.7604523
652114,153.7604523
652115,153.7604523
652116,153.7604523
652117,153.7604523
652118,153.7604523
652119,153.7604523
652120,153.7604523
652121,153.7604523
652122,153.7604523
652123,153.7604523
652124,153.7604523
652125,153.7604523
652126,153.7604523
652127,153.7604523
652128,153.7604523
652129,153.7604523
652130,153.7604523
652131,153.7604523
652132,153.7604523
652133,153.7604523
652134,153.7604523
652135,153.7604523
652136,153.7604523
652137,153.7604523
652138,153.7604523
652139,153.7604523
652140,153.7604523
652141,153.7604523
652142,153.7604523
652143,153.7604523
652144,153.7604523
652145,153.7604523
652146,153.7604523
652147,153.7604523
652148,153.7604523
652149,153.7604523
652150,153.7604523
652151,153.7604523
652152,153.7604523
652153,153.7604523
652154,153.7604523
652155,153.7604523
652156,153.7604523
652157,153.7604523
652158,153.7604523
652159,153.7604523
652160,153.7604523
652161,153.7604523
652162,153.7604523
652163,153.7604523
652164,153.7604523
652165,153.7604523
652166,153.7604523
652167,153.7604523
652168,153.7604523
652169,153.7604523
652170,153.7604523
652171,153.7604523
652172,153.7604523
652173,153.7604523
652174,153.7604523
652175,153.7604523
652176,153.7604523
652177,153.7604523
652178,153.7604523
652179,153.7604523
652180,153.7604523
652181,153.7604523
652182,153.7604523
652183,153.7604523
652184,153.7604523
652185,153.7604523
652186,153.7604523
652187,153.7604523
652188,153.7604523
652189,153.7604523
652190,153.7604523
652191,153.7604523
652192,153.7604523
652193,153.7604523
652194,153.7604523
652195,153.7604523
652196,153.7604523
652197,153.7604523
652198,153.7604523
652199,153.7604523
652200,153.7604523
652201,153.7604523
652202,153.7604523
652203,153.7604523
652204,153.7604523
652205,153.7604523
652206,153.7604523
652207,153.7604523
652208,153.7604523
652209,153.7604523
652210,153.7604523
652211,153.7604523
652212,153.7604523
652213,153.7604523
652214,153.7604523
652215,153.7604523
652216,153.7604523
652217,153.7604523
652218,153.7604523
652219,153.7604523
652220,153.7604523
652221,153.7604523
652222,153.7604523
652223,153.7604523
652224,153.7604523
652225,153.7604523
652226,153.7604523
652227,153.7604523
652228,153.7604523
652229,153.7604523
652230,153.7604523
652231,153.7604523
652232,153.7604523
652233,153.7604523
652234,153.7604523
652235,153.7604523
652236,153.7604523
652237,153.7604523
652238,153.7604523
652239,153.7604523
652240,153.7604523
652241,153.7604523
652242,153.7604523
652243,153.7604523
652244,153.7604523
652245,153.7604523
652246,153.7604523
652247,153.7604523
652248,153.7604523
652249,153.7604523
652250,153.7604523
652251,153.7604523
652252,153.7604523
652253,153.7604523
652254,153.7604523
652255,153.7604523
652256,153.7604523
652257,153.7604523
652258,153.7604523
652259,153.7604523
652260,153.7604523
652261,153.7604523
652262,153.7604523
652263,153.7604523
652264,153.7604523
652265,153.7604523
652266,153.7604523
652267,153.7604523
652268,153.7604523
652269,153.7604523
652270,153.7604523
652271,153.7604523
652272,153.7604523
652273,153.7604523
652274,153.7604523
652275,153.7604523
652276,153.7604523
652277,153.7604523
652278,153.7604523
652279,153.7604523
652280,153.7604523
652281,153.7604523
652282,153.7604523
652283,153.7604523
652284,153.7604523
652285,153.7604523
652286,153.7604523
652287,153.7604523
652288,153.7604523
652289,153.7604523
652290,153.7604523
652291,153.7604523
652292,153.7604523
652293,153.7604523
652294,153.7604523
652295,153.7604523
652296,153.7604523
652297,153.7604523
652298,153.7604523
652299,153.7604523
652300,153.7604523
652301,153.7604523
652302,153.7604523
652303,153.7604523
652304,153.7604523
652305,153.7604523
652306,153.7604523
652307,153.7604523
652308,153.7604523
652309,153.7604523
652310,153.7604523
652311,153.7604523
652312,153.7604523
652313,153.7604523
652315,153.7604523
652379,101.9943771
652380,101.9943771
652381,101.9943771
652382,101.9943771
652383,101.9943771
652384,101.9943771
652385,101.9943771
652386,101.9943771
652387,101.9943771
652388,101.9943771
652389,101.9943771
652390,101.9943771
652391,101.9943771
652392,101.9943771
652393,101.9943771
652394,101.9943771
652395,101.9943771
652396,101.9943771
652397,101.9943771
652398,101.9943771
652399,101.9943771
652400,101.9943771
652401,101.9943771
652402,101.9943771
652403,101.9943771
652404,101.9943771
652405,101.9943771
652406,101.9943771
652407,101.9943771
652408,101.9943771
652409,101.9943771
652410,101.9943771
652411,101.9943771
652412,101.9943771
652413,101.9943771
652414,101.9943771
652415,101.9943771
652416,101.9943771
652417,101.9943771
652418,101.9943771
652419,101.9943771
652420,101.9943771
652421,101.9943771
652422,101.9943771
652423,101.9943771
652424,101.9943771
652425,101.9943771
652426,101.9943771
652427,101.9943771
652428,101.9943771
652429,101.9943771
652430,101.9943771
652431,101.9943771
652432,101.9943771
652433,101.9943771
652434,101.9943771
652435,101.9943771
652436,101.9943771
652437,101.9943771
652438,101.9943771
652439,101.9943771
652440,101.9943771
652441,101.9943771
652442,101.9943771
652443,101.9943771
652444,101.9943771
652445,101.9943771
652446,101.9943771
652447,101.9943771
652448,101.9943771
652449,101.9943771
652450,101.9943771
652451,101.9943771
652452,101.9943771
652453,101.9943771
652454,101.9943771
652455,101.9943771
652456,101.9943771
652457,101.9943771
652458,101.9943771
652459,101.9943771
652460,101.9943771
652461,101.9943771
652462,101.9943771
652463,101.9943771
652464,101.9943771
652465,101.9943771
652466,101.9943771
652467,101.9943771
652468,101.9943771
652469,101.9943771
652470,101.9943771
652471,101.9943771
652472,101.9943771
652473,101.9943771
652474,101.9943771
652475,101.9943771
652476,101.9943771
652667,119.8516312
652668,119.8516312
652669,119.8516312
652670,119.8516312
652671,119.8516312
652672,119.8516312
652673,119.8516312
652674,119.8516312
652675,119.8516312
652676,119.8516312
652677,119.8516312
652678,119.8516312
652679,119.8516312
652680,119.8516312
652681,119.8516312
652682,119.8516312
652683,119.8516312
652684,119.8516312
652685,119.8516312
652686,119.8516312
652687,119.8516312
652688,119.8516312
652689,119.8516312
652690,119.8516312
652691,119.8516312
652692,119.8516312
652693,119.8516312
652694,119.8516312
652695,119.8516312
652696,119.8516312
652697,119.8516312
652698,119.8516312
652699,119.8516312
652700,119.8516312
652701,119.8516312
652702,119.8516312
652703,119.8516312
652704,119.8516312
652705,119.8516312
652706,119.8516312
652707,119.8516312
652708,119.8516312
652709,119.8516312
652710,119.8516312
652711,119.8516312
652712,119.8516312
652713,119.8516312
652714,119.8516312
652715,119.8516312
652716,119.8516312
652717,119.8516312
652718,119.8516312
652719,119.8516312
652720,119.8516312
652721,119.8516312
652722,119.8516312
652723,119.8516312
652724,119.8516312
652725,119.8516312
652726,119.8516312
652727,119.8516312
652728,119.8516312
652729,119.8516312
652730,119.8516312
652731,119.8516312
652732,119.8516312
652733,119.8516312
652734,119.8516312
652735,119.8516312
652736,119.8516312
652737,119.8516312
652738,119.8516312
652739,119.8516312
652740,119.8516312
652741,119.8516312
652742,119.8516312
652743,119.8516312
652744,119.8516312
652745,119.8516312
652746,119.8516312
652747,119.8516312
652748,119.8516312
652749,119.8516312
652750,119.8516312
652751,119.8516312
652752,119.8516312
652753,119.8516312
652754,119.8516312
652755,119.8516312
652756,119.8516312
652757,119.8516312
652758,119.8516312
652759,119.8516312
652760,119.8516312
652761,119.8516312
652762,119.8516312
652763,119.8516312
652764,119.8516312
652765,119.8516312
652815,137.1110382
652816,137.1110382
652817,137.1110382
652818,137.1110382
652819,137.1110382
652820,137.1110382
652821,137.1110382
652822,137.1110382
652823,137.1110382
652824,137.1110382
652825,137.1110382
652826,137.1110382
652827,137.1110382
652828,137.1110382
652829,137.1110382
652831,137.1110382
652832,137.1110382
652833,137.1110382
652834,137.1110382
652835,137.1110382
652836,137.1110382
652837,137.1110382
652838,137.1110382
652839,137.1110382
652840,137.1110382
652841,137.1110382
652842,137.1110382
652843,137.1110382
652844,137.1110382
652845,137.1110382
652846,137.1110382
652847,137.1110382
652848,137.1110382
652849,137.1110382
652850,137.1110382
652852,137.1110382
652853,137.1110382
652854,137.1110382
652855,137.1110382
652856,137.1110382
652857,137.1110382
652858,137.1110382
652859,137.1110382
652860,137.1110382
652861,137.1110382
652862,137.1110382
652863,137.1110382
652864,137.1110382
652865,137.1110382
652866,137.1110382
652867,137.1110382
652868,137.1110382
652869,137.1110382
652870,137.1110382
652871,137.1110382
652872,137.1110382
652873,137.1110382
652875,137.1110382
652876,137.1110382
652877,137.1110382
652878,137.1110382
652879,137.1110382
652880,137.1110382
652881,137.1110382
652882,137.1110382
652883,137.1110382
652884,137.1110382
652885,137.1110382
652886,137.1110382
652887,137.1110382
652888,137.1110382
652889,137.1110382
652890,137.1110382
652891,137.1110382
652892,137.1110382
652893,137.1110382
652895,137.1110382
652896,137.1110382
652897,137.1110382
652898,137.1110382
652899,137.1110382
652900,137.1110382
652901,137.1110382
652902,137.1110382
652903,137.1110382
652904,137.1110382
652905,137.1110382
652906,137.1110382
652907,137.1110382
652908,137.1110382
652909,137.1110382
652910,137.1110382
652911,137.1110382
652912,137.1110382
652913,137.1110382
652962,137.1390381
652963,137.1390381
652964,137.1390381
652965,137.1390381
652966,137.1390381
652967,137.1390381
652968,137.1390381
652969,137.1390381
652970,137.1390381
652971,137.1390381
652972,137.1390381
652973,137.1390381
652974,137.1390381
652975,137.1390381
652976,137.1390381
652977,137.1390381
652978,137.1390381
652979,137.1390381
652980,137.1390381
652981,137.1390381
652982,137.1390381
652983,137.1390381
652984,137.1390381
652985,137.1390381
652986,137.1390381
652987,137.1390381
652988,137.1390381
652989,137.1390381
652990,137.1390381
652991,137.1390381
652992,137.1390381
652993,137.1390381
652994,137.1390381
652995,137.1390381
652996,137.1390381
652997,137.1390381
652998,137.1390381
652999,137.1390381
653000,137.1390381
653001,137.1390381
653002,137.1390381
653003,137.1390381
653004,137.1390381
653005,137.1390381
653007,137.1390381
653009,137.1390381
653010,137.1390381
653011,137.1390381
653012,137.1390381
653013,137.1390381
653014,137.1390381
653015,137.1390381
653016,137.1390381
653017,137.1390381
653018,137.1390381
653019,137.1390381
653020,137.1390381
653021,137.1390381
653022,137.1390381
653023,137.1390381
653024,137.1390381
653025,137.1390381
653028,137.1390381
653029,137.1390381
653030,137.1390381
653031,137.1390381
653032,137.1390381
653033,137.1390381
653034,137.1390381
653035,137.1390381
653036,137.1390381
653037,137.1390381
653038,137.1390381
653039,137.1390381
653040,137.1390381
653041,137.1390381
653042,137.1390381
653043,137.1390381
653044,137.1390381
653045,137.1390381
653046,137.1390381
653047,137.1390381
653048,137.1390381
653049,137.1390381
653050,137.1390381
653052,137.1390381
653053,137.1390381
653054,137.1390381
653055,137.1390381
653056,137.1390381
653057,137.1390381
653058,137.1390381
653059,137.1390381
653060,137.1390381
653113,196.4232788
653114,196.4232788
653115,196.4232788
653116,196.4232788
653117,196.4232788
653118,196.4232788
653119,196.4232788
653120,196.4232788
653121,196.4232788
653122,196.4232788
653123,196.4232788
653124,196.4232788
653125,196.4232788
653126,196.4232788
653127,196.4232788
653128,196.4232788
653129,196.4232788
653130,196.4232788
653131,196.4232788
653132,196.4232788
653133,196.4232788
653134,196.4232788
653135,196.4232788
653136,196.4232788
653137,196.4232788
653138,196.4232788
653139,196.4232788
653140,196.4232788
653141,196.4232788
653142,196.4232788
653143,196.4232788
653144,196.4232788
653145,196.4232788
653146,196.4232788
653147,196.4232788
653148,196.4232788
653149,196.4232788
653150,196.4232788
653151,196.4232788
653152,196.4232788
653154,196.4232788
653155,196.4232788
653156,196.4232788
653157,196.4232788
653158,196.4232788
653159,196.4232788
653160,196.4232788
653161,196.4232788
653162,196.4232788
653163,196.4232788
653164,196.4232788
653166,196.4232788
653167,196.4232788
653168,196.4232788
653169,196.4232788
653170,196.4232788
653171,196.4232788
653172,196.4232788
653173,196.4232788
653174,196.4232788
653175,196.4232788
653176,196.4232788
653177,196.4232788
653178,196.4232788
653179,196.4232788
653180,196.4232788
653181,196.4232788
653182,196.4232788
653183,196.4232788
653184,196.4232788
653185,196.4232788
653186,196.4232788
653187,196.4232788
653188,196.4232788
653189,196.4232788
653190,196.4232788
653191,196.4232788
653192,196.4232788
653193,196.4232788
653194,196.4232788
653195,196.4232788
653196,196.4232788
653197,196.4232788
653198,196.4232788
653199,196.4232788
653200,196.4232788
653201,196.4232788
653202,196.4232788
653203,196.4232788
653204,196.4232788
653205,196.4232788
653206,196.4232788
653207,196.4232788
653208,196.4232788
653209,196.4232788
653210,196.4232788
653211,196.4232788
653212,196.4232788
653213,196.4232788
653214,196.4232788
653215,196.4232788
653216,196.4232788
653217,196.4232788
653218,196.4232788
653219,196.4232788
653220,196.4232788
653221,196.4232788
653222,196.4232788
653223,196.4232788
653224,196.4232788
653225,196.4232788
653226,196.4232788
653227,196.4232788
653228,196.4232788
653229,196.4232788
653230,196.4232788
653231,196.4232788
653232,196.4232788
653233,196.4232788
653234,196.4232788
653235,196.4232788
653236,196.4232788
653237,196.4232788
653239,196.4232788
653240,196.4232788
653241,196.4232788
653242,196.4232788
653243,196.4232788
653244,196.4232788
653245,196.4232788
653246,196.4232788
653247,196.4232788
653249,196.4232788
653250,196.4232788
653252,196.4232788
653253,196.4232788
653254,196.4232788
653255,196.4232788
653256,196.4232788
653259,196.4232788
653262,196.4232788
653263,196.4232788
653264,196.4232788
653265,196.4232788
653266,196.4232788
653267,196.4232788
653268,196.4232788
653269,196.4232788
653270,196.4232788
653274,196.4232788
653275,196.4232788
653276,196.4232788
653278,196.4232788
653279,196.4232788
653281,196.4232788
653282,196.4232788
653284,196.4232788
653285,196.4232788
653286,196.4232788
653287,196.4232788
653288,196.4232788
653289,196.4232788
653290,196.4232788
653291,196.4232788
653292,196.4232788
653293,196.4232788
653294,196.4232788
653295,196.4232788
653296,196.4232788
653297,196.4232788
653299,196.4232788
653300,196.4232788
653301,196.4232788
653302,196.4232788
653303,196.4232788
653304,196.4232788
